url,page,title,store,brand,tech,size,resolution,price
https://www.costco.com/samsung-55%22-class---q8dt-series---4k-uhd-qled-lcd-tv---squaretrade-protection-plan-bundle-included.product.100601601.html,1,"Samsung 55"" Class - Q8DT Series - 4K UHD QLED LCD TV - SquareTrade Protection Plan Bundle Included",Costco,SAMSUNG,QLED,55,2160p,"$1,199.99"
https://www.newegg.com/samsung-q80ta-55/p/16C-0003-009T5,13,"Samsung QN55Q80TA 55"" Ultra High Definition Smart 4K QLED Quantum HDR TV Bundle with Additional One Year Coverage by Epic Protect (2020)",Newegg,SAMSUNG,QLED,55,2160p,"$1,220.46"
https://www.walmart.com/ip/Samsung-QN55Q80TA-55-Ultra-High-Definition-Smart-4K-QLED-Quantum-HDR-TV-with-Additional-One-Year-Coverage-By-Epic-Protect-2020/541037981,9,"Samsung QN55Q80TA 55"" Ultra High Definition Smart 4K QLED Quantum HDR TV with Additional One Year Coverage By Epic Protect (2020)",Walmart,SAMSUNG,QLED,55,2160p,"$1,220.46"
https://www.walmart.com/ip/SAMSUNG-55-Class-4K-UHD-2160P-The-Frame-QLED-Smart-TV-QN55LS03R-2019-Model/692882414,4,"SAMSUNG 55"" Class 4K UHD (2160P) The Frame QLED Smart TV QN55LS03R (2019 Model)",Walmart,SAMSUNG,QLED,55,2160p,"$1,294.96"
https://www.walmart.com/ip/SAMSUNG-55-Class-4K-UHD-2160P-The-Serif-QLED-Smart-TV-QN55LS01-2019-Model/935214102,9,"SAMSUNG 55"" Class 4K UHD (2160P) The Serif QLED Smart TV QN55LS01 (2019 Model)",Walmart,SAMSUNG,QLED,55,2160p,"$1,299.99"
https://www.ebay.com/p/6037510088,3,"Samsung Q90T 55"" HDR 4K Ultra HD Smart QLED TV *QN55Q90T",Ebay,SAMSUNG,QLED,55,2160p,"$1,377.60"
https://www.newegg.com/samsung-q60ta-55/p/16C-0003-009G5,11,"Samsung QN55Q60TA 55"" Ultra High Definition 4K QLED Quantum HDR Smart TV with a Samsung HW-Q800T 3.1.2 Ch Dolby Atmos Soundbar and Wireless Subwoofer (2020)",Newegg,SAMSUNG,QLED,55,2160p,"$1,395.98"
https://www.newegg.com/samsung-the-frame-lifestyle-ls03t-55/p/N82E16889356626,2,"Samsung 55"" Class The Frame Lifestyle Series QLED 4K UHD HDR Smart TV ( QN55LS03TAFXZA, 2020 Model)",Newegg,SAMSUNG,QLED,55,2160p,"$1,397.99"
https://www.overstock.com/Electronics/Samsung-QN55LS03T-55-The-Frame-QLED-4K-UHD-Smart-TV-Steel/31094056/product.html,1,"Samsung QN55LS03T 55"" The Frame QLED 4K UHD Smart TV - Steel",Overstock,SAMSUNG,QLED,55,2160p,"$1,397.99"
https://www.walmart.com/ip/SAMSUNG-55-Class-4K-UHD-2160P-The-Frame-QLED-Smart-TV-QN55LS03T-2020/709145150,6,"SAMSUNG 55"" Class 4K UHD (2160P) The Frame QLED Smart TV QN55LS03T 2020",Walmart,SAMSUNG,QLED,55,2160p,"$1,397.99"
https://www.costco.com/samsung-55%22-class---the-frame-series---4k-uhd-qled-lcd-tv---%24100-frame-art-store-subscription-credit-included.product.100651496.html,1,"Samsung 55"" Class - The Frame Series - 4K UHD QLED LCD TV - $100 Frame Art Store Subscription Credit Included",Costco,SAMSUNG,QLED,55,2160p,"$1,399.99"
https://www.walmart.com/ip/Samsung-QN55LS03TA-55-The-Frame-4K-Ultra-High-Definition-QLED-Smart-TV-VG-SCFT55BE-Beige-Customization-Bezel-For-2020/635910176,10,"Samsung QN55LS03TA 55"" The Frame 4K Ultra High Definition QLED Smart TV with Samsung VG-SCFT55BE 55"" Beige Customization Bezel For The Frame TV (2020)",Walmart,SAMSUNG,QLED,55,2160p,"$1,464.98"
https://www.walmart.com/ip/Samsung-QN55LS03TA-55-The-Frame-4K-Ultra-High-Definition-QLED-Smart-TV-VG-SCFT55BL-Black-Customization-Bezel-For-2020/282531462,8,"Samsung QN55LS03TA 55"" The Frame 4K Ultra High Definition QLED Smart TV with Samsung VG-SCFT55BL 55"" Black Customization Bezel For The Frame TV (2020)",Walmart,SAMSUNG,QLED,55,2160p,"$1,466.98"
https://www.newegg.com/samsung-ls03ta-55/p/16C-0003-00954,6,"Samsung QN55LS03TA 55"" The Frame 4K Ultra High Definition QLED Smart TV Bundle with Samsung VG-SCFT55WT 55"" White Customization Bezel For The Frame TV (2020)",Newegg,SAMSUNG,QLED,55,2160p,"$1,470.98"
https://www.newegg.com/samsung-ls03ta-55/p/16C-0003-00955,7,"Samsung QN55LS03TA 55"" The Frame 4K Ultra High Definition QLED Smart TV Bundle with Samsung VG-SCFT55BW 55"" Brown Customization Bezel For The Frame TV (2020)",Newegg,SAMSUNG,QLED,55,2160p,"$1,470.98"
https://www.walmart.com/ip/Samsung-QN55LS03TA-55-The-Frame-4K-Ultra-High-Definition-QLED-Smart-TV-VG-SCFT55WT-White-Customization-Bezel-For-2020/832052585,10,"Samsung QN55LS03TA 55"" The Frame 4K Ultra High Definition QLED Smart TV with Samsung VG-SCFT55WT 55"" White Customization Bezel For The Frame TV (2020)",Walmart,SAMSUNG,QLED,55,2160p,"$1,470.98"
https://www.newegg.com/samsung-qled-q80-series-55/p/16C-0003-008Z6,8,"Samsung QN55Q80TA 55"" Ultra High Definition Smart 4K QLED Quantum HDR TV Bundle with a Samsung HW-T650 Bluetooth Soundbar with Dolby Audio Wireless Subwoofer (2020)",Newegg,SAMSUNG,QLED,55,2160p,"$1,475.98"
https://www.newegg.com/samsung-qled-q90-series-55/p/N82E16889356603,2,"Samsung 55"" Class Q90T Series QLED 4K UHD HDR Smart TV (QN55Q90TAFXZA, 2020 Model)",Newegg,SAMSUNG,QLED,55,2160p,"$1,497.99"
https://www.newegg.com/samsung-the-serif-lifestyle-ls01t-55/p/N82E16889356622,4,"Samsung 55"" Class The Serif Lifestyle Series QLED 4K UHD HDR Smart TV (QN55LS01TAFXZA, 2020 Model)",Newegg,SAMSUNG,QLED,55,2160p,"$1,497.99"
https://www.newegg.com/samsung-q90ta-55/p/16C-0003-009T1,14,"Samsung QN55Q90TA 55"" 4K Ultra High Definition HDR QLED Smart TV Bundle with Additional One Year Coverage by Epic Protect (2020)",Newegg,SAMSUNG,QLED,55,2160p,"$1,497.99"
https://www.walmart.com/ip/SAMSUNG-55-Class-4K-Ultra-HD-2160P-HDR-Smart-The-Serif-QLED-TV-QN55LS01-2020/100193100,7,"SAMSUNG 55"" Class 4K Ultra HD (2160P) HDR Smart The Serif QLED TV QN55LS01 2020",Walmart,SAMSUNG,QLED,55,2160p,"$1,497.99"
